demo_id,t,timestamp,x,y,vx,vy,db_path
3,6,1620858192050778,664432.2108860444,3997355.5398540804,0.00029687931701800993,0.0003599848225975444,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,7,1620858192451044,664432.2108744199,3997355.539877232,0.00015238759759537718,0.0006316613943675132,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,8,1620858192851319,664432.2109489643,3997355.539914285,0.0002833117634372226,-0.00017668828689862886,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,9,1620858193251566,664432.2109094932,3997355.539893051,0.0003431707702520452,-0.0005654064596795829,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,10,1620858193651528,664432.2108118937,3997355.5399632943,0.00016397441027232897,0.00020034280424008328,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,11,1620858194051277,664432.2108395988,3997355.539945201,-0.00017192470583091043,0.00037436916557773104,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,12,1620858194450824,664432.2108727914,3997355.5399458683,-0.00026106380447014194,-0.0006344341147382933,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,13,1620858194850477,664432.2109122695,3997355.539939528,-9.476872475007423e-05,-0.00043105105097223284,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,14,1620858195250098,664432.2108221023,3997355.539931546,0.0004000201240059763,0.00017339921990655415,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,15,1620858195650027,664432.2108306803,3997355.539932035,4.749960533519349e-05,-0.0004943984772707544,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,16,1620858196050036,664432.2108937445,3997355.539973399,-0.00022935870174585647,-0.0006051952873315773,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,17,1620858196450090,664432.2108758113,3997355.539972189,0.0003231254752838304,-0.0009350399999349787,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,18,1620858196850204,664432.2108814621,3997355.5399582437,0.0002977006406437105,-0.0010011298638677533,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,19,1620858197250341,664432.2109128408,3997355.539948715,0.00026124551389087827,-0.00039590157739990983,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,20,1620858197650454,664432.2108970486,3997355.5399743784,0.0003737953548490902,0.0006633014052273518,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,21,1620858198050579,664432.210868923,3997355.539957057,0.0007831087698821917,0.0004411685226777451,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,22,1620858198450801,664432.2109055324,3997355.539919432,0.00012845158534338573,0.0010949535007883833,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,23,1620858198851032,664432.210892445,3997355.540029459,-5.721376015753315e-05,0.0005758435365629408,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,24,1620858199251229,664432.210908411,3997355.540067283,0.0006137648827980384,-0.0007961237296714081,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,25,1620858199651194,664432.210881185,3997355.5400757734,-0.0005630074319652138,-4.121854376651898e-05,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,26,1620858200050835,664432.2109513514,3997355.540100933,0.00023963251339376303,0.0011123915944948883,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,27,1620858200450491,664432.2109890307,3997355.540027673,0.0007960954235396109,0.00248870644297657,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,28,1620858200850157,664432.2109069513,3997355.5400002054,0.0005057537894576093,0.0008901698482375178,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,29,1620858201249786,664432.210898596,3997355.5399619727,0.0005299781338568239,-0.0012070871090683608,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,30,1620858201649713,664432.2108957149,3997355.540000156,0.0005164983445809382,-0.0026865006068302853,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,31,1620858202049754,664432.210913013,3997355.5399897527,0.0006406296562469251,-0.0013160123593929486,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,32,1620858202449963,664432.2108798954,3997355.539985694,0.0004923436554827318,0.0003873329833825205,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,33,1620858202850171,664432.210908926,3997355.5400085393,0.00041537904260270604,0.001170508904692989,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,34,1620858203250354,664432.2109022473,3997355.5400144844,0.0007590787324427227,0.00026952819392707774,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,35,1620858203650454,664432.2108943103,3997355.5400257884,0.0004760920609446156,-0.0007033828306492036,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,36,1620858204050558,664432.2108639441,3997355.5399936545,0.000271188974915978,-0.0011096106434640488,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,37,1620858204450643,664432.2108579288,3997355.5399868614,0.0002069213260462005,-0.0005530389217726863,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,38,1620858204850770,664432.2108632434,3997355.5399920624,0.0004735967249086225,-0.00031940917155836207,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,39,1620858205250871,664432.2108736744,3997355.5399898626,0.00023029714434219094,0.0008290317298654136,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,40,1620858205650952,664432.2108499001,3997355.539925112,0.0004256410144157237,0.00022223475953683908,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,41,1620858206051075,664432.2108076877,3997355.5399433495,5.574188959365062e-05,-8.601600541839819e-05,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,42,1620858206451222,664432.2108230037,3997355.5399321876,-0.0001805902478625422,-0.0003299771484610973,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,43,1620858206851379,664432.2109060801,3997355.540018263,-0.00032780160867646184,-0.00011105872069765884,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,44,1620858207251510,664432.2108941909,3997355.540011295,0.00044221740567758404,-0.00031371386873306007,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,45,1620858207651449,664432.2109549196,3997355.5400098558,-0.00026925066888402717,-0.0002966825126053319,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,46,1620858208051129,664432.2109285033,3997355.5400687535,-0.0002894301352676136,-0.0005632711494369213,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,47,1620858208450739,664432.2108614017,3997355.5400969894,1.025750722670778e-05,-0.0006152124058882843,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,48,1620858208850331,664432.2109049559,3997355.540088359,0.00020189197428598725,-0.0002442547903532455,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,49,1620858209249956,664432.2108701961,3997355.54004129,-0.00029223288879242894,-0.0009080145398108711,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,50,1620858209649785,664432.2108496224,3997355.5400785413,0.0002689472058124015,-0.0008525450804295648,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,51,1620858210049832,664432.210832727,3997355.5400606734,3.802498096964132e-05,0.00034359652465646367,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,52,1620858210449975,664432.2108314431,3997355.5400864235,-0.00039469104538910563,0.000599750109206317,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,53,1620858210850100,664432.2108717427,3997355.5400963374,-8.042886339541518e-06,0.00041095192926847424,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,54,1620858211250267,664432.210846067,3997355.5400780314,0.00026402197974380667,0.0005684498776190186,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,55,1620858211650425,664432.2108107937,3997355.540056679,-0.00011625902760723929,8.686411443255714e-05,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,56,1620858212050572,664432.2107869207,3997355.5400701654,-8.967997078325278e-05,-0.000160115420266317,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,57,1620858212450643,664432.2107844843,3997355.5400470397,0.0003248095836748842,-0.0003151150767637512,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,58,1620858212850723,664432.2107882536,3997355.5399910514,0.0005230726234090074,-0.00020516879519646484,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,59,1620858213250790,664432.2108223074,3997355.539978368,-0.00029311587907156634,-0.0005500690836935018,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,60,1620858213650895,664432.2108791802,3997355.539993623,0.0004686395194005949,0.00027214173614950815,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,61,1620858214050927,664432.2108798365,3997355.5400076234,0.00034108681021799555,0.0013424657600699212,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,62,1620858214451065,664432.2108051925,3997355.539984652,0.0006830655228018185,0.0010672732292538413,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,63,1620858214851260,664432.2108368105,3997355.5400006752,1.7177246514230356e-05,-0.00029702471247681594,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,64,1620858215251378,664432.210884837,3997355.540045369,-0.0003621351566303847,-0.0008721678367746739,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,65,1620858215651317,664432.2109310358,3997355.540043297,-0.0009808762971876023,-0.001197334373511603,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,66,1620858216050983,664432.2109080808,3997355.5401034015,-0.000904781111300603,-0.0007698397919410237,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,67,1620858216450671,664432.2108777964,3997355.540102937,-0.00047488011305533685,-0.00041531615309087547,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,68,1620858216850326,664432.2109329387,3997355.5400905265,-0.00013337204478851088,-5.946963341783729e-05,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,69,1620858217249961,664432.210941327,3997355.540061681,0.0001156866922845327,0.0009764603520142993,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,70,1620858217649842,664432.210936718,3997355.540085882,2.794250890474907e-06,6.797878272173892e-05,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,71,1620858218049851,664432.2109533334,3997355.5401281337,-0.0001466721631064032,-0.0007280854880669559,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,72,1620858218450022,664432.2108893743,3997355.5400735466,0.0006920372720204789,-0.0016203142937131396,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,73,1620858218850253,664432.2109012852,3997355.540054363,0.0005690942095682042,-0.0020561279957417274,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,74,1620858219250427,664432.2108556228,3997355.540054309,0.000179541588084534,-0.0019256526420557006,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,75,1620858219650540,664432.2109765159,3997355.5400745384,0.00021506039596105736,-0.0004465408316235923,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,76,1620858220050670,664432.2110919234,3997355.5401632395,-0.0011728760030054704,0.00482540048232062,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,77,1620858220450743,664432.2107799914,3997355.540071528,-0.002614358928402229,-0.00474616975969669,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,78,1620858220850800,664432.2109429163,3997355.540102711,-0.001796491994523203,-0.0027416127962770023,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,79,1620858221250848,664432.2109932168,3997355.5401311745,-0.001892073748584173,0.00030460025461243674,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,80,1620858221650935,664432.2109029844,3997355.54006745,-0.0014784688775317733,0.00011235244956822607,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,81,1620858222051114,664432.2109770946,3997355.538673166,0.010767179261826285,-0.000538304788715083,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,82,1620858222451276,664432.2108797566,3997355.5400830344,0.0033346820801497526,-0.00040398862235903,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,83,1620858222851421,664432.2109654556,3997355.537322316,0.01853544799176181,-0.0010468142748775533,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,84,1620858223251572,664432.211016286,3997355.5322773783,0.021512409375301373,-0.0019432887747770845,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,85,1620858223651497,664432.2112728122,3997355.5242361426,0.04565502860209006,-0.0012668358497694902,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,86,1620858224051088,664432.2135438899,3997355.4632361145,0.19026738068698165,-0.0030980789989537775,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,87,1620858224450737,664432.2168133329,3997355.3157372475,0.4279198710603254,-0.009663357503556754,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,88,1620858224850418,664432.2209851049,3997355.056366561,0.7866282414055987,-0.01508341817601454,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,89,1620858225250153,664432.2248178938,3997354.6393908863,1.2311589800163165,-0.03686904289086421,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,90,1620858225650030,664432.2320611279,3997354.0262495796,1.7592993480461188,-0.04163856992653133,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,91,1620858226050050,664432.245807037,3997353.181478009,2.352806059068341,-0.051053358755768725,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,92,1620858226450102,664432.2621286621,3997352.0896069203,2.989517593926766,-0.065362531200938,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,93,1620858226850136,664432.2994751713,3997350.720172697,3.6943408013897288,-0.05010512083068768,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,94,1620858227250173,664432.3447171634,3997349.06539883,4.404149243988104,-0.0776713748253842,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,95,1620858227650253,664432.3776877451,3997347.1462001996,5.080948915779161,-0.10246743453501249,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,96,1620858228050424,664432.415119145,3997344.9537942163,5.741087225660629,-0.10940984861613735,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,97,1620858228450493,664432.4714478045,3997342.5030699978,6.375902991615426,-0.12231516635462616,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,98,1620858228850693,664432.5107131733,3997339.8361195563,6.912715851963907,-0.14587527679602416,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,99,1620858229250858,664432.5475560756,3997336.953111966,7.407890578094178,-0.17277211768933287,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,100,1620858229650925,664432.5913597887,3997333.8739710078,7.88102304247385,-0.17985333870474837,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,101,1620858230051052,664432.6508853869,3997330.627115272,8.300164192550861,-0.18620935950038275,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,102,1620858230451251,664432.7117823266,3997327.213946092,8.658206071024674,-0.17642350413227376,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,103,1620858230851467,664432.7790887947,3997323.687019454,8.96665812905203,-0.16254995381485032,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,104,1620858231251651,664432.8413753037,3997320.036999854,9.228236452718626,-0.17284309034337933,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,105,1620858231651642,664432.8937653952,3997316.349422973,9.220297391149447,-0.18015485717172658,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,106,1620858232051326,664432.9356957898,3997312.702897365,9.140216370405238,-0.18449900177063205,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,107,1620858232450869,664432.9715136123,3997309.097076925,9.019040409223571,-0.194023066960522,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,108,1620858232850517,664433.0059942581,3997305.558016758,8.822088602770554,-0.1982708330006041,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,109,1620858233250167,664433.0509067295,3997302.117176735,8.545039896871126,-0.1735800344657891,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,110,1620858233650005,664433.0808885028,3997298.81353007,8.220191547152554,-0.18697773141342097,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,111,1620858234050093,664433.1121508627,3997295.6595189753,7.830490676196809,-0.17403468675491385,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
3,112,1620858234450175,664433.1582748719,3997292.681957328,7.3907311957156,-0.1421239303582895,data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db
4,0,1624901661700210,664468.1279813794,3997398.8234134326,5.502278081810373,-0.11615952112237925,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,1,1624901662100394,664468.0868306062,3997400.9095920715,5.370301762095572,-0.11451393761866538,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,2,1624901662500365,664468.0455922752,3997402.958260024,5.311545254483742,-0.08212905090815535,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,3,1624901662900125,664468.0173724762,3997404.9996604403,5.338352869924293,-0.11119155930483841,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,4,1624901663299879,664467.9934746601,3997407.095971683,5.612006033721418,-0.12013120780020616,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,5,1624901663699630,664467.9471023967,3997409.329273714,5.867806740091681,-0.10792760361440398,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,6,1624901664099406,664467.9081984884,3997411.6660060906,6.066128693026659,-0.12638398738620354,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,7,1624901664499442,664467.8736045585,3997414.056624523,6.221286479599229,-0.13063764486720322,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,8,1624901664899779,664467.8216444202,3997416.50331846,6.265762356115316,-0.12638691032624835,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,9,1624901665300015,664467.7727324351,3997418.936999681,6.241156973675214,-0.10983029436708651,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,10,1624901665700218,664467.7182280085,3997421.3490876504,6.155813542224548,-0.10931167477093902,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,11,1624901666100443,664467.6736357372,3997423.70607333,5.954660916612566,-0.11533856749618716,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,12,1624901666500395,664467.632126572,3997425.96678525,5.708690607090887,-0.12313940589416766,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,13,1624901666900174,664467.6002023153,3997428.113150529,5.392133980243513,-0.12096083364959592,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,14,1624901667299960,664467.5542108042,3997430.122188363,5.0093358215623045,-0.10209737574358543,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,15,1624901667699724,664467.5152801202,3997431.962222858,4.556990458775554,-0.09248794749657901,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,16,1624901668099498,664467.4710940676,3997433.6093372186,4.0320410193079335,-0.06793967576113857,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,17,1624901668499503,664467.4366677509,3997435.0340913814,3.3981922810829897,-0.05943156337293821,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,18,1624901668899799,664467.4324199314,3997436.1896984214,2.6763662138562223,-0.07915492877176994,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,19,1624901669300018,664467.4410263374,3997437.052256268,1.9926428639567069,-0.0862329691473225,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,20,1624901669700198,664467.4365680598,3997437.6745198015,1.4472977607065922,-0.06214410819509152,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,21,1624901670100350,664467.4257066331,3997438.105678704,1.0307568374302771,-0.0274085623169746,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,22,1624901670500291,664467.3982636245,3997438.407965079,0.7541509772895006,0.014198083750661842,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,23,1624901670900075,664467.3818915652,3997438.6382783228,0.5842116476684447,0.016129699674735955,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,24,1624901671299878,664467.3759769974,3997438.815025324,0.3762157020065195,0.007233450049151227,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,25,1624901671699731,664467.3794565385,3997438.916278106,0.16357023253198313,-0.0063087619858287385,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,26,1624901672099550,664467.3846012334,3997438.9422288393,0.06236142879295744,-0.010404204125514698,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,27,1624901672499559,664467.3828742516,3997438.9301411347,0.0011641175585141831,-0.0014765793369710925,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,28,1624901672899777,664467.3827009648,3997438.9202903565,-0.00930151573101121,-0.0004204534317256364,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,29,1624901673299998,664467.3825574683,3997438.9138624393,-0.006134790340856027,3.533275279932178e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,30,1624901673700155,664467.3824995243,3997438.91016096,-0.0028242997150581153,-0.0002680566459202266,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,31,1624901674100308,664467.3824843405,3997438.907396286,-0.0021635930375694464,-0.00020222067845197347,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,32,1624901674500252,664467.3824184675,3997438.9052949934,-0.0011013654862231331,4.5628344612748024e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,33,1624901674900018,664467.3824721024,3997438.90386547,-0.0005359062439555937,-0.00017763553386825878,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,34,1624901675299797,664467.3824658934,3997438.902639499,0.0001920008572303065,-2.3424490341895063e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,35,1624901675699613,664467.3824297654,3997438.901762085,0.00011922400324448236,0.00011827315883094705,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,36,1624901676099443,664467.3824000009,3997438.9009752716,-0.00011746457790650558,0.0002036423370818457,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,37,1624901676499483,664467.3824359672,3997438.9002198824,-1.540494943006273e-05,-0.0004434626891490379,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,38,1624901676899807,664467.3824105288,3997438.8997199545,0.00020515639634940142,-0.00025204724116170734,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,39,1624901677300018,664467.3823870738,3997438.8992519677,-0.00011486679431192793,-0.00044682538808475696,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,40,1624901677700151,664467.3823750324,3997438.8988515413,-0.0001357971566314764,-4.439305081428682e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,41,1624901678100259,664467.3823181234,3997438.8984850505,-7.405572574472942e-05,-0.0001461412114469493,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,42,1624901678500195,664467.3823615517,3997438.8981722896,-0.000243816677180774,-0.0004276160918572364,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,43,1624901678899958,664467.3823691241,3997438.897916594,-0.00023313839244726468,-0.0006516905191787831,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,44,1624901679299752,664467.3824289727,3997438.8976798034,-0.0004105370428755371,-0.0004564458660651998,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,45,1624901679699537,664467.3825395544,3997438.897471604,-0.00022385750597961896,-7.640803608022845e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,46,1624901680099364,664467.3825736523,3997438.897317806,-0.00030575672116187465,4.202852391663708e-06,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,47,1624901680499403,664467.382556312,3997438.8971574474,-0.00031835113246448895,8.103275766796269e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,48,1624901680899724,664467.38252833,3997438.897021957,-4.570206673167725e-05,-1.9548167741034865e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,49,1624901681300001,664467.3825208339,3997438.896917158,-7.736378802579761e-05,0.0002105750171845346,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,50,1624901681700225,664467.382465544,3997438.8968366003,-0.00016104185105304851,0.00012979928259181518,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,51,1624901682100434,664467.3824193199,3997438.8967420436,-0.0002423448168620896,0.00031870611572031623,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,52,1624901682500397,664467.3824077866,3997438.8966518855,7.145503951224077e-05,-0.0003406385301531645,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,53,1624901682900166,664467.3824023351,3997438.8966423194,0.00022068531200070875,-0.00037396204648965065,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,54,1624901683299919,664467.382438214,3997438.8965940177,-0.00036218066074078905,-0.0003499896219369967,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,55,1624901683699718,664467.3824703153,3997438.89645375,9.152342006968109e-05,-0.000386560580803213,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,56,1624901684099511,664467.3825102292,3997438.8963725786,0.00021491416869580352,1.7108496041728112e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,57,1624901684499544,664467.3824470575,3997438.896352437,0.0001741128708554425,-1.9301136086674905e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,58,1624901684899806,664467.3824276173,3997438.8963169977,0.00012155165259379036,0.00030904731582285155,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
4,59,1624901685300015,664467.3823895121,3997438.8962728945,8.36996094758075e-05,-3.692130478724791e-05,data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db
