db_path,start,end,score,center_x,center_y,min_x,max_x,min_y,max_y
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,6900,7800,314.59621874386744,664597.4096247696,3997877.4075149144,664593.9832686188,664598.111822869,3997867.051401282,3997893.2544190385
data/data/cache/mini/2021.06.03.12.02.06_veh-35_00233_00609.db,5400,6300,313.6183240046965,664427.1810195678,3997553.9565009098,664426.1657965954,664428.6477142416,3997390.810640594,3997643.087258699
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,6600,7500,312.83601548568413,664562.6002919332,3997893.920125407,664495.9149257675,664590.0758258146,3997877.5175690255,3997903.3337489963
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,6600,7500,312.8170375614142,664594.8997244912,3997867.021800907,664581.1441486755,664598.111822869,3997847.8672008943,3997876.6761788456
data/data/cache/mini/2021.06.23.15.56.12_veh-16_00839_01285.db,3600,4500,312.17895186963614,664452.5066534716,3998542.8603009703,664448.9469247642,664463.1369446695,3998458.6998699773,3998710.628187682
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04933_05307.db,300,1200,312.04046990705274,664491.5801741732,3997854.0784479924,664463.9606036226,664576.987669046,3997845.171936625,3997860.7516421843
data/data/cache/mini/2021.07.16.20.45.29_veh-35_01095_01486.db,5100,6000,309.956031442188,664205.412094901,3996283.3644264634,664189.2902134615,664262.915267617,3996282.874289436,3996285.1821302087
data/data/cache/mini/2021.06.07.18.53.26_veh-26_00005_00427.db,7200,8100,309.7394705037722,664402.9789078629,3996283.7253268487,664369.0695449675,664425.8314769808,3996281.5701028705,3996285.1626978493
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,1200,2100,304.8149097666249,664459.3227872809,3997882.2858102527,664456.9178292172,664461.1086586822,3997776.43639654,3998071.351627188
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,6000,6900,302.4765453988976,664203.9267900406,3996242.575891896,664199.20947584,664217.0652606864,3996241.879790971,3996249.871181903
data/data/cache/mini/2021.07.16.20.45.29_veh-35_01095_01486.db,5700,6600,302.1795111332676,664187.595823975,3996275.110552612,664178.5655348842,664202.4558516047,3996246.208271862,3996282.887259215
data/data/cache/mini/2021.07.16.18.19.22_veh-35_00440_00858.db,0,900,300.2584269841017,664481.8135275253,3996601.717060585,664480.8632290831,664485.917953227,3996420.574432792,3996645.797487549
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,1800,2700,298.59067807545387,664481.2843911386,3996668.514652715,664480.4184728011,664481.9182368167,3996624.7429879415,3996838.4170818683
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,300,1200,296.2367445026177,664417.3048245517,3996298.560393279,664373.7964405668,664486.2309488432,3996282.0982088405,3996404.514362094
data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,300,1200,294.58280238269975,664432.1921773758,3998138.1785643906,664429.1848474547,664433.6270162974,3997927.1035622363,3998242.6926593953
data/data/cache/mini/2021.06.03.13.55.17_veh-35_00073_00426.db,4500,5400,293.6183942463692,664431.4072491373,3998317.9733797805,664427.0697978782,664432.5298694681,3998277.3752761944,3998477.5201701084
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,7200,8100,289.02868238505096,664595.4597919664,3997885.427287724,664591.8061478628,664598.111822869,3997873.0380047583,3997896.696106818
data/data/cache/mini/2021.06.09.14.03.17_veh-12_02584_02970.db,1200,2100,288.57231111757295,664506.1089700466,3997882.317075387,664479.303703369,664574.747519968,3997877.1725376192,3997902.650859641
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,5700,6600,288.4287728181065,664482.1204375689,3996586.041893357,664481.0549789286,664486.4851529433,3996401.1113854693,3996633.4886226295
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,900,1800,288.34008364764327,664594.2873378918,3997890.08453448,664588.7424987685,664597.3654192758,3997866.727060183,3997895.663810153
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,6000,6900,288.2652788698666,664581.774454008,3997880.222297727,664524.0299429181,664597.8351802066,3997844.385365546,3997899.541205485
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,7500,8400,287.75476199748914,664469.2529235019,3997526.9529987327,664466.5017041784,664470.3278989563,3997468.237035694,3997683.6418505018
data/data/cache/mini/2021.06.09.17.37.09_veh-12_00404_00864.db,2400,3300,287.2343741883347,664444.9685491053,3997852.918711196,664430.5126514796,664479.6066766514,3997783.4676376106,3997877.0969887194
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,4500,5400,286.1667767889972,664463.6057261074,3997839.7911895285,664463.2863824614,664463.9224217286,3997822.1403007093,3997852.3141747983
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,4500,5400,281.6233088141318,664405.2048711218,3996283.891925426,664390.6087821939,664435.8286849131,3996282.9021464516,3996285.9428392015
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,5400,6300,281.6024145424066,664503.8913820022,3997854.6260616323,664463.8965331686,664594.015963799,3997844.385365546,3997861.6802007514
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04978_05337.db,900,1800,278.73501233593333,664464.9592438226,3996364.6978713623,664433.9338882762,664486.7154174598,3996285.8023689757,3996568.6953791818
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,900,1800,277.92008053066263,664480.3243095569,3996769.4313505627,664476.6398212276,664481.9240609976,3996657.0706828083,3997002.2420529476
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,3000,3900,275.7904065231371,664472.08942554,3998757.1487455512,664461.2421370111,664489.8238092652,3998695.732067897,3998835.9381417376
data/data/cache/mini/2021.07.16.18.19.22_veh-35_00440_00858.db,2100,3000,274.3871133434461,664480.4498557566,3996749.776746906,664477.7152471736,664481.7111998012,3996645.7318762387,3996949.2678758143
data/data/cache/mini/2021.07.16.18.06.21_veh-38_03231_03712.db,7800,8700,274.3027434871645,664464.630525483,3997775.880304255,664464.4190517223,664465.1799233378,3997750.175731937,3997784.0073757595
data/data/cache/mini/2021.06.28.16.57.59_veh-26_00016_00484.db,7800,8700,273.33697029654485,664432.4744742224,3998214.208121811,664430.6228364368,664433.684234963,3998000.355375031,3998297.5631930106
data/data/cache/mini/2021.06.23.15.56.12_veh-16_00839_01285.db,4500,5400,272.66998710529435,664469.6206884455,3998745.0138152367,664463.1642253057,664472.3133639626,3998710.7875217367,3998758.8919381266
data/data/cache/mini/2021.06.09.17.23.18_veh-38_00773_01140.db,2100,3000,272.3389993189706,664216.3564009928,3996247.146151247,664199.708027024,664251.9076536106,3996242.184973511,3996267.889227908
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,6600,7500,271.35731940364553,664441.2529392552,3996959.5778756747,664438.2164533191,664448.7713968947,3996750.0343048056,3997057.527369767
data/data/cache/mini/2021.05.12.23.36.44_veh-35_00152_00504.db,0,900,271.0987261146298,664480.3439494486,3996771.735111424,664476.3317836826,664482.188694663,3996647.6173915216,3997025.83220543
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,3300,4200,270.98952678508925,664486.1864391679,3998812.8200880317,664471.083651376,664533.1403218072,3998753.2757923235,3998967.8629132807
data/data/cache/mini/2021.06.09.17.23.18_veh-38_00773_01140.db,1800,2700,270.52664940994123,664198.1715759181,3996245.9312380175,664178.7987012186,664224.4422255729,3996242.184973511,3996270.257853425
data/data/cache/mini/2021.07.24.23.50.16_veh-17_01696_02071.db,5700,6600,268.48685672285677,664432.3767299616,3998168.121319401,664430.1339379426,664433.6562463195,3997963.3593108985,3998261.675986068
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,1200,2100,266.66445840804107,664585.953628777,3997895.9044301054,664550.9777632263,664594.3121447042,3997892.2115344093,3997902.635327492
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,3900,4800,266.07080962062724,664434.476128171,3997256.7190153184,664432.1912708269,664438.0492129547,3997069.6564276875,3997359.4876419716
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,300,1200,263.6945635645358,664432.8420799256,3998275.0653327103,664431.0391208589,664437.1372636415,3998213.0202023773,3998335.7907750234
data/data/cache/mini/2021.06.23.16.54.19_veh-35_00808_01256.db,600,1500,263.6457553930281,664447.1755223532,3997399.1700115707,664413.4959361765,664469.352036502,3997301.2930324418,3997639.701911198
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,0,900,263.6349560623572,664431.0502458859,3998334.2770705214,664426.7063348487,664432.4313679433,3998281.2736992966,3998521.1183460816
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,2100,3000,262.03743385590167,664200.1214799505,3996247.083667037,664186.9099333843,664224.8047323734,3996246.0682165422,3996249.954294537
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,4200,5100,261.19137748489,664463.7975570025,3997820.6096232445,664463.2955131937,664464.612008375,3997780.0300482176,3997846.501206648
data/data/cache/mini/2021.07.24.23.50.16_veh-17_01696_02071.db,1200,2100,259.847794947127,664439.4734063635,3998685.0996933333,664434.0481740631,664465.7984627736,3998647.49669366,3998829.808236297
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,5400,6300,259.787528707766,664700.6392499324,3999359.34789348,664638.4090324187,664748.0092288073,3999233.12447727,3999455.0465293336
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,2700,3600,257.8300450408102,664464.3766509803,3998705.1911116373,664449.5279635754,664471.1012051075,3998558.0663108476,3998753.2961542397
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,1500,2400,257.48989896030736,664680.6316313923,3999267.361714209,664628.1582330754,664773.4781853432,3999165.5614056075,3999448.822033911
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,3900,4800,256.32293908008006,664391.6143353126,3996283.2313634357,664321.1331963837,664412.8351027267,3996279.098583739,3996284.550974769
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,4800,5700,254.42418593464043,664472.7167365225,3997207.7205068474,664471.9718375041,664474.9888650696,3997093.937928393,3997243.7494590245
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,7500,8400,254.24973938857121,664481.6201616337,3998793.928563477,664466.8777170369,664521.4201420466,3998730.4455222306,3998937.992514415
data/data/cache/mini/2021.05.12.22.28.35_veh-35_00620_01164.db,600,1500,249.2759097007575,664778.498243374,3999513.979135631,664754.3051203031,664851.941928962,3999466.637765369,3999653.422951343
data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,0,900,249.10605401868142,664472.3041320981,3997219.102313914,664471.3291134337,664474.9086055221,3997082.9548980575,3997262.7842444275
data/data/cache/mini/2021.05.12.23.36.44_veh-35_02035_02387.db,1800,2700,248.9943069055211,664581.6768831181,3999125.0018706606,664495.7090872093,664629.0093882006,3998936.3409974785,3999216.310528448
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,600,1500,248.63756178594917,664433.486500327,3998223.6234561624,664431.5261622759,664437.5211670805,3998056.1438005753,3998281.9996489296
data/data/cache/mini/2021.07.16.18.06.21_veh-38_03231_03712.db,2400,3300,246.94044815289405,664479.7507070889,3996795.007404179,664474.853839987,664482.0528064468,3996654.603875756,3997072.154086152
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,3600,4500,246.9118745505631,664837.8512729183,3999597.341000318,664749.7469232331,664899.646687534,3999458.472381745,3999665.6103893607
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,3600,4500,245.8025680639513,664462.6824731891,3997864.237863216,664430.6651045006,664494.3728063097,3997842.494057999,3997877.191571018
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,1800,2700,244.21646139192762,664188.4174123234,3996251.719723705,664179.1469707815,664200.7553282352,3996246.0682165422,3996279.6076633334
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,7800,8700,243.31668231891746,664458.6871969127,3997869.686442323,664430.7878312044,664486.8038658195,3997845.5140926307,3997877.0828587026
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,7200,8100,240.4168203464215,664345.220406102,3997327.9521601982,664242.106440482,664376.7369124823,3997317.6383623644,3997360.4536349676
data/data/cache/mini/2021.06.23.16.54.19_veh-35_00808_01256.db,6300,7200,240.038889224114,664462.3197975017,3998699.17178999,664450.0897893207,664465.970610865,3998578.679379651,3998728.038376929
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,3600,4500,238.97817032480108,664949.888663764,3999635.879130832,664931.9622916897,664975.5413232591,3999612.7845169394,3999646.7487191646
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,8100,9000,237.1471349046424,664429.3356867327,3998442.933551731,664426.9127319562,664432.6280902378,3998275.6877675597,3998550.103400123
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,6000,6900,236.1302090875274,664470.9154178901,3997312.3770602224,664469.0145198095,664471.9818146868,3997243.7039760984,3997455.470693145
data/data/cache/mini/2021.07.24.23.50.16_veh-17_01696_02071.db,3300,4200,235.8617160637064,664431.722438303,3998299.621494059,664429.4396871171,664432.6522560412,3998261.6327108187,3998395.262701476
data/data/cache/mini/2021.06.08.12.54.54_veh-26_04262_04732.db,7800,8700,235.11527281749827,664860.054921743,3999609.3023742577,664832.6481077847,664869.4480029136,3999555.6569559146,3999627.6329265516
data/data/cache/mini/2021.06.08.12.54.54_veh-26_04262_04732.db,1200,2100,232.50198283049252,664456.3820048486,3998258.0752681564,664451.8218732182,664458.6859393072,3998164.827451001,3998434.0503741647
data/data/cache/mini/2021.06.09.17.23.18_veh-38_00773_01140.db,1500,2400,229.04403747542386,664194.9544854498,3996258.324501513,664178.7191116475,664228.2240226781,3996242.184973511,3996284.045707752
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,300,1200,228.959015621991,664437.5298811335,3997081.507467526,664436.6778163735,664438.0471732586,3997055.896605416,3997145.43832372
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01894_02311.db,5100,6000,228.70512968044267,664481.9027029239,3996598.7255536364,664480.5354962585,664486.6851761803,3996405.829643605,3996656.2849874524
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04978_05337.db,3300,4200,226.4985631947067,664481.2789143287,3996693.7415786283,664478.9598463688,664482.0744956939,3996598.058756506,3996904.4976666
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01894_02311.db,4500,5400,224.88634058923734,664466.409847233,3996371.3229769096,664434.95273704,664486.8093710133,3996286.3271492166,3996589.1690765363
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,600,1500,221.98278809152774,664438.3662049519,3997042.9171027406,664437.6032293905,664442.3844709893,3996890.614468212,3997076.0077627487
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04933_05307.db,2100,3000,221.88003714063197,664513.5821750577,3997884.839849904,664480.0369372935,664584.0491912734,3997877.153604839,3997906.1424884894
data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,6000,6900,220.26066956842328,664448.7607008868,3997375.764475188,664413.6133426834,664467.3770235549,3997300.9731929735,3997506.9576277775
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,3000,3900,220.133340920582,664431.9516387322,3997388.708454363,664430.7495540226,664432.4593129316,3997359.383871445,3997521.217854643
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,2400,3300,217.43226309842615,664427.4319188235,3997798.0403962303,664425.3325823619,664428.9311850512,3997629.316072677,3997914.131228718
data/data/cache/mini/2021.07.16.18.06.21_veh-38_03231_03712.db,7500,8400,216.25361659728793,664464.9824645901,3997760.1303251074,664464.5802085287,664465.6912349117,3997728.8796742936,3997777.637314016
data/data/cache/mini/2021.07.16.20.45.29_veh-35_01095_01486.db,0,900,215.18927901052646,664430.7131706211,3997655.8944593025,664430.1194525701,664432.9569585631,3997558.582146075,3997729.887416431
data/data/cache/mini/2021.05.12.23.36.44_veh-35_02035_02387.db,4200,5100,209.10047653829292,664430.40904927,3998353.098830386,664426.5199208462,664431.6786125492,3998304.9430928132,3998497.564137492
data/data/cache/mini/2021.05.12.23.36.44_veh-35_02035_02387.db,4500,5400,209.0849070064727,664431.8747426544,3998295.7513561863,664430.2367251994,664433.9267790699,3998189.6273957524,3998355.56595151
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,2400,3300,204.51706286603329,664531.9299400023,3997885.8250688957,664490.2080043583,664594.5931488782,3997877.206749586,3997903.6878097453
data/data/cache/mini/2021.06.09.17.37.09_veh-12_00404_00864.db,0,900,203.57527378193862,664511.3947202485,3997883.2997509725,664479.606748983,664584.2705139741,3997877.0968781323,3997902.5985579765
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,1500,2400,203.12572572681415,664448.9436603329,3997856.446778189,664430.9029282614,664488.5502037432,3997786.6499412265,3997877.203405807
data/data/cache/mini/2021.07.16.20.45.29_veh-35_01095_01486.db,300,1200,201.9913499215982,664431.0508547801,3997587.1353038885,664430.1323010935,664433.3298224589,3997388.007869809,3997663.841347113
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,2100,3000,200.46407519994298,664465.0199128368,3997763.1034500306,664464.595831904,664466.2610183199,3997717.9768064884,3997780.139970058
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04933_05307.db,1200,2100,197.93980421853087,664592.1505882199,3997885.74994394,664577.212466295,664597.2069893394,3997846.5358802374,3997899.5621343516
data/data/cache/mini/2021.06.28.16.57.59_veh-26_00016_00484.db,1200,2100,197.38531599895924,664936.1595696112,3999639.6022010813,664908.7077979445,664975.9806508536,3999616.905757215,3999652.126408799
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,4500,5400,196.41625726607552,664841.6973254443,3999577.998318581,664706.2342428983,664931.997794878,3999370.913307378,3999664.373084872
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,600,1500,196.40120667730787,664588.6058161651,3997875.78803023,664546.3698435293,664597.3654192758,3997844.389080054,3997893.557498386
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,8400,9300,195.09856201329828,664566.1118570842,3997895.1182299634,664520.1198827934,664591.8374685992,3997878.067847531,3997903.447918291
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,3300,4200,195.0780790436243,664481.230544722,3996718.2605907773,664479.7714927696,664482.026581008,3996628.522429639,3996875.842379365
data/data/cache/mini/2021.06.28.16.57.59_veh-26_00016_00484.db,3300,4200,193.13674624072894,664786.3286070555,3999527.0948991235,664754.0116700083,664877.3039581913,3999465.7979843784,3999664.4769856385
data/data/cache/mini/2021.07.24.20.37.45_veh-17_00015_00375.db,1200,2100,192.55476041313457,664956.1634123153,3999617.6168312635,664939.226974441,664976.0422377546,3999614.3935003146,3999641.3936686027
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,8400,9300,192.2262460392047,664454.3002596861,3996392.007089638,664452.6056267695,664455.0091738977,3996319.6952804434,3996462.293623201
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,8100,9000,192.1968432065722,664453.5282819781,3996456.387856531,664450.6207411021,664454.8335174354,3996397.073425048,3996648.2704411903
data/data/cache/mini/2021.06.08.14.35.24_veh-26_02555_03004.db,6600,7500,191.5107391256336,664465.6175501738,3997442.660388131,664440.841683904,664469.5667816552,3997303.1225022734,3997506.4118747977
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04933_05307.db,1500,2400,190.9331656646797,664581.5668986408,3997895.317214671,664535.2746358868,664596.1115222042,3997881.9217394996,3997906.1424884894
data/data/cache/mini/2021.07.24.20.37.45_veh-17_00015_00375.db,900,1800,190.82384411175005,664933.1391307276,3999621.7291654353,664868.1341862277,664955.824510863,3999614.3935003146,3999644.543164325
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,4800,5700,189.74366100118064,664718.1820520844,3999340.6987236356,664648.9334206901,664740.9166536687,3999204.6136466563,3999385.487379401
data/data/cache/mini/2021.05.12.22.28.35_veh-35_00620_01164.db,2100,3000,189.63674917381675,664697.5230954094,3999352.574614779,664641.1986722504,664754.3384832994,3999238.645766397,3999466.7135604075
data/data/cache/mini/2021.05.12.23.36.44_veh-35_02035_02387.db,4800,5700,189.1917883538935,664432.2381622914,3998223.1261559334,664430.8107746629,664433.9267790699,3998016.8335822104,3998313.6898759063
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,900,1800,188.28375714467563,664482.5823875872,3996562.6262261835,664481.2822253983,664485.8883451276,3996378.680514011,3996624.861195511
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,2400,3300,187.9623792843603,664214.3934806318,3996247.584266398,664190.5903588616,664247.4885576918,3996246.0682165422,3996259.58554406
data/data/cache/mini/2021.06.08.12.54.54_veh-26_04262_04732.db,7500,8400,187.66977430901622,664845.5477337512,3999580.8791848207,664823.6787143102,664869.4480029136,3999538.024933508,3999627.6329265516
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04933_05307.db,4500,5400,187.1048335572429,664434.7603545019,3997811.641249526,664430.5371099164,664443.1159249808,3997673.671544619,3997867.5821820158
data/data/cache/mini/2021.06.14.19.22.11_veh-38_01480_01860.db,600,1500,186.23110710138806,664482.4651357889,3996575.6033472084,664481.6746681549,664483.590124554,3996527.2347508105,3996606.3596820068
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,2400,3300,185.5799655211626,664462.9484833325,3997868.516434501,664430.8437547205,664490.9364691576,3997850.9168837387,3997877.2918536696
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,8700,9600,184.76180287922784,664445.5537063307,3996353.033854478,664392.5494514343,664455.0091738977,3996294.091808851,3996398.795087451
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,0,900,184.07878695513025,664530.7870247682,3997886.910805997,664493.9819694075,664589.8856217235,3997877.4335872983,3997902.9406102975
data/data/cache/mini/2021.06.23.15.56.12_veh-16_00839_01285.db,6600,7500,183.11301552999467,664701.2247402531,3999307.406764739,664623.5212069429,664728.9247126124,3999157.5381901525,3999361.646117095
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,600,1500,182.98644126159408,664464.7683184433,3997846.201489409,664463.2564195996,664482.2715321697,3997829.6026329054,3997861.618297804
data/data/cache/mini/2021.06.28.15.02.02_veh-38_02398_02848.db,300,1200,180.85594661391096,664435.7869128381,3998644.2348571555,664429.8851835678,664465.6049643859,3998590.90997061,3998827.6082199547
data/data/cache/mini/2021.06.28.16.57.59_veh-26_00016_00484.db,8400,9300,178.8138828183422,664430.503046049,3997993.6852642107,664429.4775522202,664433.6460553299,3997936.0360486093,3998184.025756351
data/data/cache/mini/2021.06.28.15.02.02_veh-38_02398_02848.db,1500,2400,178.2358715704403,664429.2615071432,3998480.9824348334,664426.6651030909,664431.7350279427,3998312.469921871,3998590.951364155
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,2700,3600,176.7196203319034,664443.8417474816,3997853.0964099322,664430.4789929468,664487.4188582136,3997775.8854018343,3997877.2453295155
data/data/cache/mini/2021.06.09.17.23.18_veh-38_00773_01140.db,5700,6600,176.51680084075645,664465.058766259,3996390.816621757,664420.8360467205,664485.9143133046,3996284.8974817325,3996625.7978240736
data/data/cache/mini/2021.06.07.18.53.26_veh-26_00005_00427.db,6000,6900,176.06994434552138,664247.7969224111,3996260.504302156,664219.3799300086,664302.7485201594,3996242.2996646855,3996281.2824334716
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,4800,5700,176.06276903079015,664455.9822047286,3998271.7835783944,664451.4159594994,664458.7901572699,3998151.7913325396,3998448.8311998565
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,1500,2400,175.94911469212727,664196.1491943892,3996282.957640847,664183.0393782504,664250.0878331444,3996281.619727091,3996284.3578410344
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,1800,2700,175.7360062696715,664530.4560355023,3997886.374994411,664495.2986247991,664588.65038666,3997877.185280599,3997902.635327492
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,1800,2700,173.15186984663032,664187.568179732,3996274.2168402676,664178.1387342168,664203.3121942625,3996241.8466848023,3996283.4921808247
data/data/cache/mini/2021.06.28.16.29.11_veh-38_01415_01821.db,4200,5100,170.02220962699985,664657.6095731684,3999271.6930601373,664641.2681442868,664720.4806911638,3999238.863436508,3999399.6633501463
data/data/cache/mini/2021.06.28.16.29.11_veh-38_01415_01821.db,4500,5400,169.92464432257617,664633.7477017471,3999224.8749217577,664572.3724913935,664651.6438787656,3999110.6896829796,3999258.8388682464
data/data/cache/mini/2021.06.03.13.55.17_veh-35_00073_00426.db,4200,5100,169.5634783698482,664429.7263305408,3998399.319419221,664426.8392123053,664432.5298694681,3998277.3752761944,3998533.885692266
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,2100,3000,168.58678059406026,664196.101394819,3996260.7487735418,664178.1387342168,664221.0453510156,3996241.8466848023,3996282.5865194844
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,6300,7200,168.48060478480025,664434.9906752917,3998622.525172595,664428.503060863,664463.5494995558,3998550.0254644076,3998820.349141284
data/data/cache/mini/2021.07.24.20.37.45_veh-17_00015_00375.db,2700,3600,168.2556809298532,664772.5042213467,3999502.806003464,664738.0954236315,664824.527268687,3999434.669867627,3999602.969180651
data/data/cache/mini/2021.07.24.20.37.45_veh-17_00015_00375.db,3000,3900,168.23813026582815,664744.6552398514,3999447.8058892344,664675.167989185,664768.4767171366,3999308.2845028765,3999495.0730568725
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,3900,4800,168.18579499795194,664366.5560178643,3996281.2709239363,664324.3693225244,664385.7999262135,3996279.0919493777,3996282.3225089163
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,5400,6300,167.47860998052306,664449.1393001106,3996348.3613636447,664385.7907042769,664486.9071664533,3996282.3068646714,3996504.8938004295
data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,8700,9600,166.63252504352883,664452.651711478,3997859.918037517,664434.4905508601,664480.6962838289,3997841.811577136,3997876.9951878455
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,6600,7500,164.72201623307072,664435.3666802306,3996317.1077453815,664359.9163326777,664455.3466041995,3996289.468225843,3996404.9378211135
data/data/cache/mini/2021.05.12.23.36.44_veh-35_01133_01535.db,6300,7200,164.60313140125538,664465.0538005754,3997443.8252297174,664439.6266826611,664467.3770235549,3997302.3182511376,3997507.952601839
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,6300,7200,163.7869456458725,664452.9453097013,3996371.4791295654,664440.9117462387,664455.3466041995,3996298.3439970445,3996481.951342007
data/data/cache/mini/2021.07.24.20.37.45_veh-17_00015_00375.db,2400,3300,160.66706487771677,664811.0542969918,3999559.683324403,664767.8428802543,664929.4676628186,3999493.8785775295,3999663.8093793024
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,1200,2100,159.57028489197995,664482.4690556524,3996571.8745424915,664481.2748769341,664486.181123047,3996405.051831435,3996628.620272691
data/data/cache/mini/2021.06.23.15.56.12_veh-16_00839_01285.db,2400,3300,159.4759250812087,664452.4549505572,3998411.880878895,664451.257487359,664456.464468232,3998259.616395313,3998458.7543744207
